id,num_sold
232769,944
232770,74
232771,486
232772,369
232773,198
232774,274
232775,151
232776,986
232777,749
232778,402
232779,557
232780,179
232781,1165
232782,886
232783,475
232784,658
232785,4
232786,24
232787,19
232788,9
232789,14
232790,8
232791,48
232792,37
232793,19
232794,27
232795,9
232796,57
232797,43
232798,23
232799,32
232800,175
232801,1130
232802,861
232803,462
232804,640
232805,354
232806,2298
232807,1749
232808,938
232809,1297
232810,419
232811,2719
232812,2064
232813,1111
232814,1536
232815,142
232816,915
232817,695
232818,374
232819,519
232820,285
232821,1858
232822,1411
232823,759
232824,1054
232825,339
232826,2193
232827,1668
232828,897
232829,1244
232830,106
232831,674
232832,525
232833,269
232834,383
232835,210
232836,1364
232837,1064
232838,546
232839,775
232840,249
232841,1615
232842,1260
232843,646
232844,919
232845,106
232846,690
232847,538
232848,277
232849,394
232850,215
232851,1403
232852,1093
232853,562
232854,797
232855,253
232856,1661
232857,1297
232858,666
232859,945
232860,74
232861,485
232862,377
232863,193
232864,274
232865,150
232866,982
232867,764
232868,391
232869,557
232870,177
232871,1161
232872,905
232873,463
232874,657
232875,3
232876,23
232877,18
232878,10
232879,13
232880,7
232881,48
232882,38
232883,19
232884,27
232885,9
232886,57
232887,45
232888,23
232889,32
232890,173
232891,1127
232892,879
232893,451
232894,641
232895,350
232896,2291
232897,1785
232898,914
232899,1298
232900,414
232901,2712
232902,2109
232903,1084
232904,1537
232905,140
232906,911
232907,710
232908,364
232909,518
232910,283
232911,1852
232912,1440
232913,739
232914,1053
232915,335
232916,2186
232917,1703
232918,874
232919,1244
232920,103
232921,681
232922,521
232923,274
232924,393
232925,207
232926,1377
232927,1055
232928,555
232929,791
232930,245
232931,1629
232932,1247
232933,657
232934,937
232935,104
232936,697
232937,534
232938,281
232939,402
232940,210
232941,1417
232942,1083
232943,572
232944,814
232945,250
232946,1675
232947,1283
232948,675
232949,963
232950,73
232951,489
232952,374
232953,197
232954,281
232955,147
232956,991
232957,757
232958,399
232959,569
232960,174
232961,1172
232962,896
232963,469
232964,671
232965,4
232966,24
232967,18
232968,9
232969,14
232970,8
232971,49
232972,37
232973,19
232974,28
232975,8
232976,58
232977,44
232978,23
232979,32
232980,170
232981,1137
232982,871
232983,458
232984,655
232985,346
232986,2313
232987,1768
232988,928
232989,1325
232990,408
232991,2734
232992,2087
232993,1101
232994,1568
232995,138
232996,923
232997,705
232998,372
232999,532
233000,278
233001,1873
233002,1429
233003,753
233004,1078
233005,330
233006,2210
233007,1690
233008,890
233009,1273
233010,106
233011,677
233012,520
233013,273
233014,397
233015,213
233016,1374
233017,1054
233018,554
233019,802
233020,251
233021,1623
233022,1246
233023,656
233024,948
233025,107
233026,695
233027,534
233028,281
233029,407
233030,217
233031,1413
233032,1082
233033,571
233034,825
233035,256
233036,1670
233037,1283
233038,675
233039,975
233040,74
233041,487
233042,374
233043,196
233044,284
233045,151
233046,989
233047,757
233048,399
233049,576
233050,179
233051,1168
233052,895
233053,469
233054,679
233055,3
233056,24
233057,18
233058,9
233059,14
233060,7
233061,48
233062,37
233063,19
233064,28
233065,9
233066,58
233067,44
233068,23
233069,34
233070,175
233071,1134
233072,871
233073,458
233074,662
233075,355
233076,2304
233077,1768
233078,927
233079,1343
233080,418
233081,2724
233082,2086
233083,1099
233084,1587
233085,141
233086,919
233087,705
233088,371
233089,538
233090,286
233091,1866
233092,1429
233093,752
233094,1090
233095,339
233096,2202
233097,1690
233098,889
233099,1287
233100,110
233101,730
233102,550
233103,291
233104,412
233105,219
233106,1478
233107,1115
233108,589
233109,832
233110,259
233111,1747
233112,1319
233113,699
233114,986
233115,111
233116,749
233117,565
233118,300
233119,423
233120,223
233121,1521
233122,1146
233123,609
233124,858
233125,264
233126,1799
233127,1359
233128,720
233129,1015
233130,77
233131,525
233132,396
233133,209
233134,295
233135,157
233136,1065
233137,802
233138,425
233139,599
233140,184
233141,1258
233142,948
233143,501
233144,707
233145,4
233146,25
233147,19
233148,11
233149,14
233150,8
233151,52
233152,39
233153,21
233154,29
233155,8
233156,62
233157,47
233158,24
233159,35
233160,181
233161,1220
233162,921
233163,487
233164,689
233165,365
233166,2483
233167,1872
233168,988
233169,1396
233170,432
233171,2936
233172,2208
233173,1172
233174,1652
233175,145
233176,990
233177,745
233178,396
233179,560
233180,294
233181,2011
233182,1513
233183,803
233184,1134
233185,349
233186,2372
233187,1789
233188,948
233189,1340
233190,116
233191,764
233192,589
233193,300
233194,437
233195,230
233196,1546
233197,1195
233198,607
233199,882
233200,273
233201,1829
233202,1414
233203,720
233204,1045
233205,117
233206,784
233207,605
233208,309
233209,448
233210,235
233211,1591
233212,1226
233213,627
233214,909
233215,279
233216,1884
233217,1456
233218,741
233219,1076
233220,81
233221,548
233222,424
233223,216
233224,313
233225,164
233226,1113
233227,858
233228,437
233229,635
233230,194
233231,1315
233232,1016
233233,516
233234,748
233235,3
233236,27
233237,20
233238,11
233239,15
233240,8
233241,54
233242,42
233243,21
233244,31
233245,10
233246,64
233247,50
233248,25
233249,36
233250,190
233251,1278
233252,987
233253,503
233254,730
233255,385
233256,2597
233257,2006
233258,1019
233259,1479
233260,455
233261,3069
233262,2365
233263,1206
233264,1749
233265,154
233266,1038
233267,801
233268,409
233269,594
233270,311
233271,2106
233272,1624
233273,829
233274,1204
233275,368
233276,2487
233277,1921
233278,979
233279,1422
233280,128
233281,855
233282,652
233283,329
233284,481
233285,255
233286,1733
233287,1320
233288,667
233289,971
233290,300
233291,2050
233292,1561
233293,791
233294,1149
233295,129
233296,879
233297,669
233298,339
233299,494
233300,259
233301,1786
233302,1357
233303,688
233304,1002
233305,307
233306,2110
233307,1608
233308,812
233309,1182
233310,90
233311,616
233312,469
233313,236
233314,345
233315,182
233316,1249
233317,950
233318,480
233319,700
233320,214
233321,1476
233322,1124
233323,566
233324,824
233325,4
233326,31
233327,23
233328,11
233329,16
233330,8
233331,61
233332,47
233333,23
233334,34
233335,10
233336,72
233337,55
233338,28
233339,40
233340,209
233341,1428
233342,1088
233343,550
233344,802
233345,425
233346,2912
233347,2217
233348,1119
233349,1629
233350,503
233351,3449
233352,2622
233353,1329
233354,1929
233355,170
233356,1163
233357,882
233358,447
233359,653
233360,343
233361,2364
233362,1794
233363,907
233364,1326
233365,407
233366,2789
233367,2122
233368,1072
233369,1565
233370,105
233371,691
233372,521
233373,267
233374,393
233375,209
233376,1401
233377,1057
233378,543
233379,793
233380,248
233381,1656
233382,1251
233383,643
233384,940
233385,105
233386,708
233387,535
233388,276
233389,402
233390,213
233391,1440
233392,1086
233393,558
233394,816
233395,252
233396,1704
233397,1287
233398,661
233399,965
233400,74
233401,497
233402,374
233403,191
233404,281
233405,149
233406,1007
233407,759
233408,390
233409,570
233410,176
233411,1191
233412,898
233413,460
233414,672
233415,4
233416,24
233417,18
233418,9
233419,13
233420,8
233421,50
233422,37
233423,19
233424,28
233425,9
233426,58
233427,44
233428,22
233429,33
233430,172
233431,1155
233432,872
233433,448
233434,655
233435,348
233436,2350
233437,1773
233438,907
233439,1326
233440,412
233441,2781
233442,2094
233443,1076
233444,1572
233445,140
233446,937
233447,706
233448,363
233449,533
233450,281
233451,1905
233452,1434
233453,737
233454,1080
233455,333
233456,2248
233457,1697
233458,870
233459,1275
233460,105
233461,687
233462,523
233463,270
233464,395
233465,211
233466,1391
233467,1059
233468,548
233469,797
233470,250
233471,1644
233472,1254
233473,650
233474,945
233475,107
233476,704
233477,536
233478,278
233479,405
233480,215
233481,1430
233482,1087
233483,565
233484,820
233485,255
233486,1692
233487,1291
233488,668
233489,972
233490,74
233491,493
233492,375
233493,194
233494,283
233495,151
233496,1001
233497,760
233498,393
233499,573
233500,177
233501,1183
233502,901
233503,464
233504,675
233505,4
233506,24
233507,18
233508,10
233509,14
233510,7
233511,49
233512,37
233513,19
233514,28
233515,9
233516,58
233517,44
233518,23
233519,33
233520,173
233521,1147
233522,874
233523,452
233524,659
233525,352
233526,2333
233527,1777
233528,917
233529,1334
233530,416
233531,2762
233532,2099
233533,1087
233534,1581
233535,140
233536,930
233537,708
233538,366
233539,536
233540,284
233541,1891
233542,1436
233543,744
233544,1086
233545,336
233546,2232
233547,1700
233548,880
233549,1283
233550,102
233551,695
233552,510
233553,271
233554,396
233555,204
233556,1406
233557,1034
233558,548
233559,801
233560,242
233561,1662
233562,1222
233563,650
233564,948
233565,104
233566,712
233567,523
233568,279
233569,406
233570,208
233571,1446
233572,1060
233573,566
233574,823
233575,246
233576,1709
233577,1258
233578,668
233579,974
233580,72
233581,499
233582,366
233583,194
233584,284
233585,146
233586,1012
233587,743
233588,393
233589,576
233590,171
233591,1195
233592,877
233593,465
233594,678
233595,4
233596,25
233597,18
233598,9
233599,13
233600,6
233601,50
233602,37
233603,19
233604,28
233605,8
233606,58
233607,44
233608,23
233609,33
233610,168
233611,1161
233612,853
233613,453
233614,661
233615,341
233616,2361
233617,1733
233618,918
233619,1339
233620,402
233621,2790
233622,2045
233623,1089
233624,1585
233625,136
233626,941
233627,692
233628,368
233629,538
233630,276
233631,1914
233632,1402
233633,746
233634,1091
233635,325
233636,2257
233637,1658
233638,881
233639,1288
233640,99
233641,676
233642,532
233643,266
233644,399
233645,199
233646,1369
233647,1077
233648,540
233649,804
233650,236
233651,1619
233652,1273
233653,638
233654,951
233655,100
233656,693
233657,546
233658,274
233659,408
233660,203
233661,1408
233662,1105
233663,556
233664,827
233665,240
233666,1665
233667,1311
233668,657
233669,978
233670,69
233671,486
233672,382
233673,191
233674,285
233675,142
233676,986
233677,775
233678,387
233679,578
233680,167
233681,1164
233682,914
233683,457
233684,680
233685,4
233686,24
233687,18
233688,9
233689,14
233690,7
233691,49
233692,37
233693,19
233694,28
233695,9
233696,57
233697,45
233698,22
233699,34
233700,164
233701,1131
233702,890
233703,445
233704,665
233705,333
233706,2298
233707,1807
233708,902
233709,1346
233710,392
233711,2717
233712,2132
233713,1069
233714,1592
233715,132
233716,918
233717,720
233718,362
233719,540
233720,268
233721,1862
233722,1462
233723,733
233724,1094
233725,318
233726,2196
233727,1729
233728,865
233729,1293
233730,110
233731,723
233732,552
233733,281
233734,425
233735,220
233736,1465
233737,1118
233738,568
233739,857
233740,260
233741,1731
233742,1323
233743,674
233744,1014
233745,111
233746,742
233747,567
233748,290
233749,435
233750,224
233751,1508
233752,1148
233753,587
233754,882
233755,266
233756,1782
233757,1363
233758,694
233759,1045
233760,77
233761,521
233762,397
233763,202
233764,304
233765,157
233766,1055
233767,804
233768,409
233769,617
233770,185
233771,1246
233772,951
233773,483
233774,727
233775,4
233776,26
233777,20
233778,10
233779,14
233780,7
233781,52
233782,39
233783,20
233784,30
233785,8
233786,62
233787,47
233788,24
233789,36
233790,181
233791,1209
233792,924
233793,471
233794,708
233795,367
233796,2461
233797,1878
233798,953
233799,1436
233800,435
233801,2910
233802,2216
233803,1131
233804,1700
233805,146
233806,982
233807,748
233808,381
233809,576
233810,297
233811,1994
233812,1518
233813,774
233814,1168
233815,351
233816,2352
233817,1795
233818,914
233819,1380
233820,114
233821,761
233822,579
233823,295
233824,445
233825,229
233826,1539
233827,1174
233828,598
233829,896
233830,271
233831,1821
233832,1390
233833,708
233834,1062
233835,116
233836,780
233837,594
233838,305
233839,456
233840,233
233841,1584
233842,1205
233843,616
233844,923
233845,276
233846,1875
233847,1432
233848,729
233849,1094
233850,81
233851,546
233852,416
233853,212
233854,318
233855,164
233856,1108
233857,843
233858,430
233859,645
233860,193
233861,1310
233862,998
233863,508
233864,761
233865,4
233866,26
233867,20
233868,11
233869,15
233870,7
233871,55
233872,41
233873,21
233874,32
233875,9
233876,64
233877,49
233878,25
233879,37
233880,189
233881,1272
233882,971
233883,495
233884,742
233885,384
233886,2586
233887,1971
233888,1001
233889,1504
233890,452
233891,3055
233892,2324
233893,1187
233894,1777
233895,154
233896,1035
233897,788
233898,401
233899,605
233900,309
233901,2100
233902,1598
233903,815
233904,1226
233905,368
233906,2479
233907,1892
233908,963
233909,1449
233910,127
233911,843
233912,655
233913,328
233914,483
233915,252
233916,1708
233917,1327
233918,666
233919,975
233920,298
233921,2020
233922,1570
233923,791
233924,1152
233925,128
233926,865
233927,672
233928,339
233929,495
233930,257
233931,1759
233932,1364
233933,687
233934,1005
233935,305
233936,2079
233937,1617
233938,811
233939,1187
233940,89
233941,607
233942,471
233943,236
233944,347
233945,180
233946,1232
233947,955
233948,479
233949,702
233950,213
233951,1454
233952,1130
233953,565
233954,827
233955,5
233956,30
233957,23
233958,12
233959,18
233960,9
233961,61
233962,47
233963,23
233964,34
233965,10
233966,71
233967,56
233968,28
233969,41
233970,208
233971,1408
233972,1094
233973,551
233974,804
233975,421
233976,2869
233977,2229
233978,1118
233979,1634
233980,499
233981,3398
233982,2635
233983,1328
233984,1936
233985,168
233986,1146
233987,888
233988,446
233989,656
233990,341
233991,2331
233992,1805
233993,906
233994,1332
233995,403
233996,2751
233997,2136
233998,1071
233999,1571
234000,101
234001,690
234002,522
234003,265
234004,400
234005,201
234006,1399
234007,1058
234008,538
234009,808
234010,238
234011,1653
234012,1252
234013,639
234014,959
234015,101
234016,707
234017,536
234018,273
234019,411
234020,205
234021,1438
234022,1086
234023,554
234024,832
234025,243
234026,1700
234027,1288
234028,656
234029,986
234030,71
234031,495
234032,374
234033,191
234034,287
234035,143
234036,1006
234037,760
234038,386
234039,582
234040,170
234041,1190
234042,899
234043,456
234044,686
234045,4
234046,24
234047,19
234048,9
234049,15
234050,7
234051,50
234052,37
234053,19
234054,29
234055,9
234056,59
234057,44
234058,22
234059,34
234060,166
234061,1154
234062,872
234063,444
234064,668
234065,336
234066,2346
234067,1773
234068,901
234069,1355
234070,397
234071,2776
234072,2094
234073,1069
234074,1604
234075,134
234076,937
234077,707
234078,361
234079,544
234080,271
234081,1902
234082,1435
234083,731
234084,1102
234085,321
234086,2245
234087,1699
234088,864
234089,1302
234090,103
234091,681
234092,525
234093,266
234094,407
234095,205
234096,1379
234097,1064
234098,538
234099,824
234100,242
234101,1631
234102,1259
234103,638
234104,976
234105,103
234106,698
234107,538
234108,274
234109,417
234110,208
234111,1418
234112,1091
234113,555
234114,847
234115,248
234116,1678
234117,1296
234118,656
234119,1003
234120,72
234121,489
234122,377
234123,191
234124,292
234125,146
234126,992
234127,764
234128,387
234129,593
234130,173
234131,1174
234132,905
234133,457
234134,698
234135,4
234136,23
234137,19
234138,9
234139,15
234140,7
234141,49
234142,37
234143,19
234144,29
234145,8
234146,58
234147,45
234148,22
234149,35
234150,169
234151,1138
234152,878
234153,445
234154,680
234155,342
234156,2314
234157,1784
234158,901
234159,1379
234160,404
234161,2740
234162,2108
234163,1069
234164,1634
234165,136
234166,923
234167,712
234168,361
234169,553
234170,277
234171,1876
234172,1443
234173,732
234174,1121
234175,327
234176,2214
234177,1708
234178,866
234179,1325
234180,102
234181,692
234182,532
234183,260
234184,398
234185,204
234186,1402
234187,1077
234188,528
234189,804
